,x,y,z,Time,Hour,Minutes,Seconds,Intensity,dt
262455,-0.777,0.023,-0.219,4374.233333,5,42,54.23333333,0.807600768,FALSE
262456,0.688,0.246,-0.492,4374.25,5,42,54.25,0.880865483,FALSE
262457,0.57,0.047,-0.246,4374.266667,5,42,54.26666667,0.622595374,FALSE
262458,0.445,0.098,0.117,4374.283333,5,42,54.28333333,0.470444471,FALSE
262459,0.195,-0.508,-0.156,4374.3,5,42,54.3,0.566060951,FALSE
262460,0.473,-0.848,0.07,4374.316667,5,42,54.31666667,0.973515793,FALSE
262461,1.004,-1.805,-0.566,4374.333333,5,42,54.33333333,2.141587495,TRUE
262462,0.832,-3.672,-1.773,4374.35,5,42,54.35,4.161650754,TRUE
262463,0.922,-2.008,-0.473,4374.366667,5,42,54.36666667,2.259618773,TRUE
262464,0.637,-1.473,-0.172,4374.383333,5,42,54.38333333,1.614026642,TRUE
262465,0.867,-0.848,-0.188,4374.4,5,42,54.4,1.227247734,FALSE
262466,0.512,-0.742,-0.266,4374.416667,5,42,54.41666667,0.939927657,FALSE
262467,0.375,-0.609,-0.316,4374.433333,5,42,54.43333333,0.781896413,FALSE
262468,0.551,-0.484,-0.352,4374.45,5,42,54.45,0.813486939,FALSE
262469,0.605,-0.52,-0.309,4374.466667,5,42,54.46666667,0.85551505,FALSE
262470,0.746,-0.41,-0.344,4374.483333,5,42,54.48333333,0.918124175,FALSE
262471,0.938,-0.539,-0.477,4374.5,5,42,54.5,1.182325674,FALSE
262472,0.734,-0.367,-0.406,4374.516667,5,42,54.51666667,0.915576867,FALSE
262473,0.5,-0.316,-0.57,4374.533333,5,42,54.53333333,0.821435329,FALSE
262474,0.402,-0.355,-0.98,4374.55,5,42,54.55,1.117152183,FALSE
262475,0.52,-0.313,-1.156,4374.566667,5,42,54.56666667,1.305643519,FALSE
262476,0.992,-0.348,-1.477,4374.583333,5,42,54.58333333,1.812924985,TRUE
262477,1.238,-0.352,-1.906,4374.6,5,42,54.6,2.299866083,TRUE
262478,1.313,-0.188,-1.469,4374.616667,5,42,54.61666667,1.979210449,TRUE
262479,1.078,-1.195,-1.004,4374.633333,5,42,54.63333333,1.896872426,TRUE
262480,0.723,-2.227,-0.609,4374.65,5,42,54.65,2.419326146,TRUE
262481,-0.02,-0.32,-0.238,4374.666667,5,42,54.66666667,0.399304395,FALSE
262482,0.309,0.348,0.016,4374.683333,5,42,54.68333333,0.465661895,FALSE
262483,0.258,-0.07,-0.223,4374.7,5,42,54.7,0.34812785,FALSE
262484,0.441,-0.121,-0.262,4374.716667,5,42,54.71666667,0.527035103,FALSE
262485,0.508,-0.273,-0.156,4374.733333,5,42,54.73333333,0.597435352,FALSE
262486,0.391,-0.887,-0.145,4374.75,5,42,54.75,0.980140296,FALSE
262487,0.898,-1.621,-0.152,4374.766667,5,42,54.76666667,1.859341012,TRUE
262488,0.883,-3.191,-1.449,4374.783333,5,42,54.78333333,3.61410722,TRUE
262489,1.145,-1.945,-0.5,4374.8,5,42,54.8,2.311720139,TRUE
262490,0.363,-1.32,-0.402,4374.816667,5,42,54.81666667,1.426805172,FALSE
