Frame#,Time,XW,YW,ZW,XRM,YRM,ZRM,VXW,VYW,VZW,VXRM,VYRM,VZRM,AXW,AYW,AZW,AXRM,AYRM,AZRM,AXRM_G,AYRM_G,AZRM_G
1126,18.75,107.01787,31.4994,111.7308,109.12593,27.02091,126.6831,,,,,,,,,,,,,0,0,0
1127,18.767,105.48056,32.72123,111.43781,101.7755,30.0536,111.88246,,,,,,,,,,,,,0,0,0
1128,18.783,104.05614,33.72273,111.13283,100.282,30.98656,111.66755,,,,,,,,,,,,,0,0,0
1129,18.8,102.73524,34.51277,110.83007,105.26171,30.56176,125.79031,,,,,,,,,,,,,0,0,0
1130,18.817,101.36628,35.08816,110.32903,103.89265,31.51089,125.3382,,,,,,,,,,,,,0,0,0
1131,18.833,100.05752,35.47154,109.73039,102.57002,32.34015,124.842,,,,,,,,,,,,,0,0,0
1132,18.85,98.85981,35.71207,109.05598,101.2182,33.03317,124.25999,,,,,,,,,,,,,0,0,0
1133,18.867,97.82043,35.81416,108.36611,99.9394,33.65231,123.62067,,,,,,,,,,,,,0,0,0
1134,18.883,96.78773,35.7851,107.61694,98.70253,34.2337,122.94347,,,,,,,,,,,,,0,0,0
1135,18.9,95.91473,35.71929,106.8538,97.55036,34.70697,122.2642,,,,,,,,,,,,,0,0,0
1136,18.917,95.15338,35.57011,106.17487,96.48877,35.12839,121.59789,,,,,,,,,,,,,0,0,0
1137,18.933,94.55648,35.381,105.52547,95.61312,35.50548,120.99897,,,,,,,,,,,,,0,0,0
1138,18.95,94.02159,35.17109,104.98621,94.81317,35.86922,120.40066,,,,,,,,,,,,,0,0,0
1139,18.967,93.62877,34.9776,104.58076,94.02096,36.21997,119.91036,,,,,,,,,,,,,0,0,0
1140,18.983,93.31129,34.83938,104.31042,93.25683,36.60181,119.49049,,,,,,,,,,,,,0,0,0
1141,19,93.01852,34.8073,104.16016,92.29684,37.04911,119.17257,,,,,,,,,,,,,0,0,0
1142,19.017,92.73284,34.88537,104.12863,91.21238,37.54823,118.93314,,,,,,,,,,,,,0,0,0
1143,19.033,92.33162,35.06865,104.26101,89.94046,38.09569,118.76237,,,,,,,,,,,,,0,0,0
1144,19.05,91.86324,35.27638,104.5118,88.62044,38.69242,118.69888,,,,,,,,,,,,,0,0,0
1145,19.067,91.32993,35.56301,104.90822,87.177,39.2835,118.69481,,,,,,,,,,,,,0,0,0
1146,19.083,90.6694,35.8284,105.37044,85.63776,39.874,118.67763,,,,,,,,,,,,,0,0,0
1147,19.1,90.06843,36.14185,105.9099,84.1469,40.42699,118.66975,,,,,,,,,,,,,0,0,0
1148,19.117,89.552,36.42345,106.50152,82.67019,40.95353,118.62827,,,,,,,,,,,,,0,0,0
1149,19.133,88.98763,36.74678,107.0996,81.3332,41.39057,118.57275,,,,,,,,,,,,,0,0,0
1150,19.15,88.49942,37.09239,107.74374,80.06332,41.80534,118.56207,,,,,,,,,,,,,0,0,0
1151,19.167,87.9866,37.42868,108.40578,78.94317,42.2109,118.63409,,,,,,,,,,,,,0,0,0
1152,19.183,87.42559,37.82135,109.08662,77.90199,42.6575,118.80606,,,,,,,,,,,,,0,0,0
1153,19.2,86.86411,38.27659,109.82324,76.93019,43.14101,119.05465,,,,,,,,,,,,,0,0,0
1154,19.217,86.19515,38.75907,110.52407,75.89172,43.66638,119.33316,,,,,,,,,,,,,0,0,0
1155,19.233,85.33932,39.33577,111.16576,74.78937,44.17625,119.61346,,,,,,,,,,,,,0,0,0
1156,19.25,84.43523,39.94067,111.69907,73.5253,44.71376,119.84404,,,,,,,,,,,,,0,0,0
1157,19.267,83.31436,40.5813,112.16396,72.187,45.23537,120.00861,,,,,,,,,,,,,0,0,0
1158,19.283,82.05589,41.26686,112.46184,70.72272,45.82828,120.09648,,,,,,,,,,,,,0,0,0
1159,19.3,80.61569,41.96103,112.6076,69.09969,46.40005,120.07706,,,,,,,,,,,,,0,0,0
1160,19.317,79.00805,42.6809,112.57475,67.38919,46.99721,119.97574,,,,,,,,,,,,,0,0,0
1161,19.333,77.18524,43.35358,112.40289,65.51662,47.5689,119.7717,,,,,,,,,,,,,0,0,0
1162,19.35,75.21999,44.00938,112.04115,63.52077,48.08953,119.41322,,,,,,,,,,,,,0,0,0
1163,19.367,73.07104,44.64626,111.50858,61.42379,48.6347,119.01381,,,,,,,,,,,,,0,0,0
1164,19.383,70.69811,45.1963,110.84484,59.22749,49.15236,118.50137,,,,,,,,,,,,,0,0,0
1165,19.4,68.13826,45.75609,110.04549,56.81229,49.63637,117.89996,,,,,,,,,,,,,0,0,0
1166,19.417,65.40835,46.24341,109.19925,54.23722,50.10393,117.25016,,,,,,,,,,,,,0,0,0
1167,19.433,62.44806,46.69759,108.30875,51.47919,50.49912,116.58139,,,,,,,,,,,,,0,0,0
1168,19.45,59.27357,47.10899,107.40527,48.55818,50.88073,115.92936,,,,,,,,,,,,,0,0,0
1169,19.467,55.97909,47.46371,106.51431,45.45488,51.26408,115.33966,,,,,,,,,,,,,0,0,0
1170,19.483,52.56147,47.81489,105.68593,42.28074,51.62085,114.85915,,,,,,,,,,,,,0,0,0
1171,19.5,48.94236,48.1581,104.94752,39.04759,51.97497,114.50326,,,,,,,,,,,,,0,0,0
1172,19.517,45.24671,48.55117,104.32651,35.62984,52.33395,114.26807,,,,,,,,,,,,,0,0,0
1173,19.533,41.40847,48.97762,103.79406,32.20642,52.61943,114.175,,,,,,,,,,,,,0,0,0
1174,19.55,37.45277,49.45517,103.42851,28.65441,52.87361,114.22733,,,,,,,,,,,,,0,0,0
1175,19.567,33.47937,49.94778,103.20512,25.03452,53.05629,114.46661,,,,,,,,,,,,,0,0,0
1176,19.583,29.40734,50.48458,103.08527,21.44772,53.19357,114.83059,,,,,,,,,,,,,0,0,0
1177,19.6,25.31476,51.0178,103.09921,17.84228,53.26795,115.35285,,,,,,,,,,,,,0,0,0
1178,19.617,21.26859,51.49252,103.26804,14.38785,53.30942,115.99535,,,,,,,,,,,,,0,0,0
1179,19.633,17.26933,51.91019,103.53719,10.96709,53.34828,116.73618,,,,,,,,,,,,,0,0,0
1180,19.65,13.14849,52.25022,103.88673,7.71323,53.32682,117.53111,,,,,,,,,,,,,0,0,0
1181,19.667,9.26036,52.49131,104.37601,4.5901,53.28679,118.36957,,,,,,,,,,,,,0,0,0
1182,19.683,5.42294,52.6521,104.9506,5.86243,48.46756,104.58117,,,,,,,,,,,,,0,0,0
1183,19.7,1.75047,52.79951,105.58773,2.19039,48.55587,105.22432,,,,,,,,,,,,,0,0,0
1184,19.717,-1.86109,52.78833,106.21877,-1.37357,48.58462,105.91901,,,,,,,,,,,,,0,0,0
1185,19.733,-5.3275,52.79358,106.84283,-4.83545,48.56219,106.58857,,,,,,,,,,,,,0,0,0
1186,19.75,-8.6916,52.75747,107.45104,-8.15216,48.49548,107.22694,,,,,,,,,,,,,0,0,0
1187,19.767,-11.93562,52.7049,107.98933,-12.0541,53.11009,122.94575,,,,,,,,,,,,,0,0,0
1188,19.783,-14.96699,52.59807,108.41647,-14.57826,53.0509,123.44507,,,,,,,,,,,,,0,0,0
1189,19.8,-17.94378,52.45298,108.75618,-17.33781,48.11451,108.63291,,,,,,,,,,,,,0,0,0
1190,19.817,-20.81479,52.22691,108.98518,-20.2211,47.90448,108.9055,,,,,,,,,,,,,0,0,0
1191,19.833,-23.61794,52.02378,109.04029,-22.96586,47.63923,109.08304,,,,,,,,,,,,,0,0,0
1192,19.85,-26.25341,51.68613,109.00497,-25.52631,47.33566,109.13356,,,,,,,,,,,,,0,0,0
1193,19.867,-28.82033,51.32762,108.85475,-28.07813,46.92538,109.03311,,,,,,,,,,,,,0,0,0
1194,19.883,-31.25018,50.88397,108.55994,-30.4985,46.4753,108.86766,,,,,,,,,,,,,0,0,0
1195,19.9,-33.58846,50.39165,108.16858,-32.80737,45.97097,108.55077,,,,,,,,,,,,,0,0,0
1196,19.917,-35.85499,49.85999,107.63194,-35.05589,45.46519,108.0984,,,,,,,,,,,,,0,0,0
1197,19.933,-37.99915,49.30602,106.95557,-37.16439,44.92525,107.57251,,,,,,,,,,,,,0,0,0
1198,19.95,-40.04205,48.75291,106.23082,-39.24962,44.35984,106.94254,,,,,,,,,,,,,0,0,0
1199,19.967,-41.94205,48.19593,105.38547,-41.19939,43.81279,106.17361,,,,,,,,,,,,,0,0,0
1200,19.983,-43.78571,47.66037,104.51266,-43.03974,43.27959,105.39272,,,,,,,,,,,,,0,0,0
1201,20,-45.4266,47.17666,103.6172,-44.74438,42.80618,104.5437,,,,,,,,,,,,,0,0,0
1202,20.017,-46.98869,46.68387,102.76737,-46.29841,42.32798,103.7149,,,,,,,,,,,,,0,0,0
1203,20.033,-48.36887,46.24691,101.92345,-47.75529,41.89574,102.91899,,,,,,,,,,,,,0,0,0
1204,20.05,-49.56704,45.86961,101.26151,-49.02667,41.47233,102.24106,,,,,,,,,,,,,0,0,0
1205,20.067,-50.71118,45.55709,100.69771,-50.22023,41.15,101.66724,,,,,,,,,,,,,0,0,0
1206,20.083,-51.66769,45.23023,100.42818,-51.28094,40.87588,101.25636,,,,,,,,,,,,,0,0,0
1207,20.1,-52.64028,45.00611,100.24481,-52.36492,40.63957,100.98824,,,,,,,,,,,,,0,0,0
1208,20.117,-53.63958,44.87658,100.19514,-53.42676,40.44522,100.81132,,,,,,,,,,,,,0,0,0
1209,20.133,-54.63438,44.65856,100.24565,-54.49155,40.28008,100.7761,,,,,,,,,,,,,0,0,0
1210,20.15,-55.68137,44.51955,100.40593,-55.52892,40.13261,100.83804,,,,,,,,,,,,,0,0,0
1211,20.167,-56.79957,44.32362,100.73655,-56.74238,39.95809,100.95071,,,,,,,,,,,,,0,0,0
1212,20.183,-58.01001,44.20132,101.08353,-57.79316,39.9013,101.14668,,,,,,,,,,,,,0,0,0
1213,20.2,-59.21266,44.12106,101.57663,-58.97182,39.76629,101.40754,,,,,,,,,,,,,0,0,0
1214,20.217,-60.45717,44.0884,102.1213,-60.00534,39.73584,101.79601,,,,,,,,,,,,,0,0,0
1215,20.233,-61.59332,43.98523,102.69374,-61.08983,39.7235,102.26031,,,,,,,,,,,,,0,0,0
1216,20.25,-62.65478,43.90699,103.36119,-61.95183,39.70713,102.80054,,,,,,,,,,,,,0,0,0
1217,20.267,-63.61966,43.88744,104.01247,-62.91914,39.72091,103.32323,,,,,,,,,,,,,0,0,0
1218,20.283,-64.55398,43.88354,104.6266,-63.64879,39.77871,103.94691,,,,,,,,,,,,,0,0,0
1219,20.3,-65.47883,43.99219,105.29875,-64.56593,39.85416,104.60274,,,,,,,,,,,,,0,0,0
1220,20.317,-66.42185,44.15722,106.00255,-65.57925,40.03492,105.19891,,,,,,,,,,,,,0,0,0
1221,20.333,-67.42217,44.32134,106.73446,-66.50632,40.1679,105.96333,,,,,,,,,,,,,0,0,0
1222,20.35,-68.53848,44.50843,107.4817,-67.76096,40.39736,106.58965,,,,,,,,,,,,,0,0,0
1223,20.367,-69.83821,44.71262,108.16056,-69.04801,40.61043,107.25867,,,,,,,,,,,,,0,0,0
1224,20.383,-71.28728,44.91084,108.869,-70.47099,40.79378,107.88643,,,,,,,,,,,,,0,0,0
1225,20.4,-72.9332,44.9483,109.38174,-72.04042,40.93189,108.40596,,,,,,,,,,,,,0,0,0
1226,20.417,-74.7524,45.07357,109.80278,-73.79047,41.03553,108.81223,,,,,,,,,,,,,0,0,0
1227,20.433,-76.74649,45.10171,110.05244,-75.73048,41.04681,109.07575,,,,,,,,,,,,,0,0,0
1228,20.45,-78.94283,45.03141,110.18665,-77.82079,41.0006,109.22655,,,,,,,,,,,,,0,0,0
1229,20.467,-81.34967,44.90249,110.12888,-80.23302,40.86705,109.15162,,,,,,,,,,,,,0,0,0
1230,20.483,-83.88281,44.67699,109.95625,-82.63794,40.67503,109.04035,,,,,,,,,,,,,0,0,0
1231,20.5,-86.63923,44.38222,109.60542,-85.40991,40.45454,108.66376,,,,,,,,,,,,,0,0,0
1232,20.517,-89.57892,44.11547,109.11795,-88.24821,40.20874,108.18661,,,,,,,,,,,,,0,0,0
1233,20.533,-92.63229,43.74747,108.51274,-91.07824,39.85574,107.67043,,,,,,,,,,,,,0,0,0
1234,20.55,-96.09979,43.34869,107.70544,-94.37482,39.49856,106.91652,,,,,,,,,,,,,0,0,0
1235,20.567,-99.53131,42.87717,106.89306,-97.70525,39.09388,106.14162,,,,,,,,,,,,,0,0,0
1236,20.583,-103.14895,42.33938,105.98706,-113.79819,38.59668,114.88512,,,,,,,,,,,,,0,0,0
1237,20.6,-106.84117,41.65844,105.03434,-117.19371,37.63026,114.1126,,,,,,,,,,,,,0,0,0
1238,20.617,-110.66203,40.86276,103.9867,-120.67417,36.56336,113.34492,,,,,,,,,,,,,0,0,0
1239,20.633,-114.46654,39.86746,102.85946,-124.14495,35.40343,112.50619,,,,,,,,,,,,,0,0,0
1240,20.65,-118.39613,38.70715,101.76134,-127.62318,34.10473,111.73056,,,,,,,,,,,,,0,0,0
1241,20.667,-122.3018,37.22175,100.69634,-131.0795,32.63472,111.10535,,,,,,,,,,,,,0,0,0
1242,20.683,-126.05959,35.42554,99.75423,-134.49164,30.94867,110.57603,,,,,,,,,,,,,0,0,0
1243,20.7,-129.71448,33.38387,98.9727,-137.78664,29.10303,110.18834,,,,,,,,,,,,,0,0,0
1244,20.717,-133.28737,31.29273,98.34304,-140.92348,27.16203,109.95509,,,,,,,,,,,,,0,0,0
1245,20.733,-136.74246,29.1499,97.82958,-143.90836,25.17435,109.9174,,,,,,,,,,,,,0,0,0
1246,20.75,-140.10756,26.96699,97.57804,-155.98282,21.80256,78.30814,,,,,,,,,,,,,0,0,0
1247,20.767,-143.39661,24.74894,97.46555,-149.39708,21.21067,110.36328,,,,,,,,,,,,,0,0,0
1248,20.783,-146.57201,22.4987,97.52158,-151.8972,19.17298,110.82141,,,,,,,,,,,,,0,0,0
1249,20.8,-149.56537,20.27301,97.80994,-154.22195,17.09112,111.40508,,,,,,,,,,,,,0,0,0
1250,20.817,-152.23286,17.89438,98.11987,-156.3913,14.94748,112.11205,,,,,,,,,,,,,0,0,0
1251,20.833,-154.7361,15.52066,98.5651,-158.34299,12.84788,112.83812,,,,,,,,,,,,,0,0,0
1252,20.85,-156.91405,13.05573,98.9984,-160.12808,10.70291,113.54898,,,,,,,,,,,,,0,0,0
1253,20.867,-161.93201,9.24842,102.36636,-171.26802,-9.41255,89.03817,,,,,,,,,,,,,0,0,0
1254,20.883,-160.7318,8.35959,100.00534,-163.22572,6.39101,114.93532,,,,,,,,,,,,,0,0,0
1255,20.9,-162.33626,5.78376,100.54202,-172.05701,-17.40961,93.67951,,,,,,,,,,,,,0,0,0
1256,20.917,-163.66934,3.18688,101.05411,,,,,,,,,,,,,,,,0,0,0
1257,20.933,-164.83832,0.60974,101.62366,,,,,,,,,,,,,,,,0,0,0
1258,20.95,-165.71301,-1.88693,102.19122,,,,,,,,,,,,,,,,0,0,0
1259,20.967,-166.43944,-4.31444,102.69904,,,,,,,,,,,,,,,,0,0,0
1260,20.983,-170.06143,-32.71051,104.52464,-167.75218,-42.35091,101.03966,,,,,,,,,,,,,0,0,0
1261,21,-169.06035,-35.00818,106.1054,-166.3813,-44.74131,103.26781,,,,,,,,,,,,,0,0,0
1262,21.017,-168.05998,-37.13132,107.60125,-164.85837,-46.82957,105.16117,,,,,,,,,,,,,0,0,0
1263,21.033,-166.88788,-38.89864,108.79139,-163.34558,-48.69825,106.85928,,,,,,,,,,,,,0,0,0
1264,21.05,-165.70601,-40.55904,109.88256,-161.72551,-50.27246,108.24007,,,,,,,,,,,,,0,0,0
1265,21.067,-164.40659,-41.98587,110.72085,-160.08124,-51.62093,109.2822,,,,,,,,,,,,,0,0,0
1266,21.083,-163.03804,-43.2287,111.30048,-167.69176,-19.28964,108.9352,,,,,,,,,,,,,0,0,0
1267,21.1,-161.58504,-44.27695,111.60513,-156.67151,-53.73069,110.52311,,,,,,,,,,,,,0,0,0
1268,21.117,-160.09825,-45.2062,111.69357,-165.93263,-21.60241,108.75465,,,,,,,,,,,,,0,0,0
1269,21.133,-158.51022,-45.94144,111.50397,-153.13928,-55.13572,110.62809,,,,,,,,,,,,,0,0,0
1270,21.15,-156.89862,-46.55091,111.07997,-163.81081,-23.2356,108.18568,,,,,,,,,,,,,0,0,0
1271,21.167,-155.23901,-46.98581,110.43394,-149.41652,-55.87225,109.52472,,,,,,,,,,,,,0,0,0
1272,21.183,-153.52359,-47.28502,109.53099,-161.59418,-24.26707,107.33875,,,,,,,,,,,,,0,0,0
1273,21.2,-151.7999,-47.4385,108.43523,-153.89117,-21.63386,103.80808,,,,,,,,,,,,,0,0,0
1274,21.217,-150.04039,-47.43962,107.11147,-143.64722,-55.7502,105.6205,,,,,,,,,,,,,0,0,0
1275,21.233,-156.35855,-22.65456,101.83709,-141.6938,-55.32295,103.7331,,,,,,,,,,,,,0,0,0
1276,21.25,-155.36484,-22.4011,101.37686,-139.80739,-54.69605,101.5754,,,,,,,,,,,,,0,0,0
1277,21.267,-154.36172,-22.0559,100.88723,-137.98286,-53.82323,99.19167,,,,,,,,,,,,,0,0,0
1278,21.283,-153.47977,-21.636,100.48284,-136.27176,-52.72103,96.53103,,,,,,,,,,,,,0,0,0
1279,21.3,-152.65565,-21.21624,100.18833,-134.71198,-51.39392,93.72608,,,,,,,,,,,,,0,0,0
1280,21.317,-152.10516,-20.72474,100.03632,-133.26582,-49.7657,90.71604,,,,,,,,,,,,,0,0,0
1281,21.333,-151.34885,-20.30407,99.97613,-152.05475,-23.6242,103.08288,,,,,,,,,,,,,0,0,0
1282,21.35,-150.63799,-19.9264,100.07352,-151.13139,-23.4217,103.03454,,,,,,,,,,,,,0,0,0
1283,21.367,-149.95589,-19.68678,100.33566,-150.19882,-23.33216,103.13213,,,,,,,,,,,,,0,0,0
1284,21.383,-149.29944,-19.5875,100.77686,-149.22102,-23.34825,103.38176,,,,,,,,,,,,,0,0,0
1285,21.4,-148.57712,-19.60335,101.37782,-148.15837,-23.45153,103.75481,,,,,,,,,,,,,0,0,0
1286,21.417,-147.82875,-19.67736,102.04034,-147.04198,-23.56684,104.18369,,,,,,,,,,,,,0,0,0
1287,21.433,-147.11455,-19.81723,102.74997,-145.93246,-23.68943,104.56985,,,,,,,,,,,,,0,0,0
1288,21.45,-146.31754,-19.9268,103.36475,-144.8689,-23.82101,104.99205,,,,,,,,,,,,,0,0,0
1289,21.467,-145.52806,-20.09076,104.02261,-143.7742,-23.90291,105.36818,,,,,,,,,,,,,0,0,0
1290,21.483,-144.66553,-20.27092,104.67656,-142.6638,-24.01318,105.79107,,,,,,,,,,,,,0,0,0
1291,21.5,-143.79869,-20.46192,105.47332,-141.56096,-24.17687,106.32188,,,,,,,,,,,,,0,0,0
1292,21.517,-142.82559,-20.60716,106.28691,-140.41827,-24.22448,106.91441,,,,,,,,,,,,,0,0,0
1293,21.533,-141.76237,-20.72983,107.11403,-139.26413,-24.30213,107.61655,,,,,,,,,,,,,0,0,0
1294,21.55,-140.69629,-20.90239,107.98775,-138.09377,-24.42494,108.33298,,,,,,,,,,,,,0,0,0
1295,21.567,-139.54749,-21.18147,108.77398,-136.91148,-24.66399,109.00642,,,,,,,,,,,,,0,0,0
1296,21.583,-138.37254,-21.50501,109.47725,-135.6926,-24.95877,109.63403,,,,,,,,,,,,,0,0,0
1297,21.6,-137.12569,-21.92813,110.08409,-134.39706,-25.33283,110.14553,,,,,,,,,,,,,0,0,0
1298,21.617,-135.76015,-22.4345,110.55093,-132.95338,-25.79978,110.58353,,,,,,,,,,,,,0,0,0
1299,21.633,-134.2758,-23.0133,110.88171,-131.40643,-26.33116,110.84907,,,,,,,,,,,,,0,0,0
1300,21.65,-132.65068,-23.62184,111.01579,-129.72569,-26.87261,110.99225,,,,,,,,,,,,,0,0,0
1301,21.667,-130.89745,-24.24672,111.03492,-127.92097,-27.45627,110.98927,,,,,,,,,,,,,0,0,0
1302,21.683,-129.04533,-24.88663,110.89149,-126.00135,-28.04719,110.86462,,,,,,,,,,,,,0,0,0
1303,21.7,-126.98559,-25.52951,110.5633,-123.88442,-28.64219,110.5712,,,,,,,,,,,,,0,0,0
1304,21.717,-124.79739,-26.17935,110.10078,-121.63779,-29.22297,110.12499,,,,,,,,,,,,,0,0,0
1305,21.733,-122.39336,-26.81204,109.46859,-119.22128,-29.80187,109.56274,,,,,,,,,,,,,0,0,0
1306,21.75,-119.84608,-27.38762,108.68488,-116.63107,-30.30948,108.84324,,,,,,,,,,,,,0,0,0
1307,21.767,-117.14165,-27.92243,107.84074,-113.86243,-30.76575,108.00692,,,,,,,,,,,,,0,0,0
1308,21.783,-114.26156,-28.36504,106.94209,-110.943,-31.1674,107.11383,,,,,,,,,,,,,0,0,0
1309,21.8,-111.17459,-28.7154,105.97498,-107.85867,-31.53794,106.18198,,,,,,,,,,,,,0,0,0
1310,21.817,-107.98196,-29.0863,104.94465,-104.60482,-31.80348,105.20363,,,,,,,,,,,,,0,0,0
1311,21.833,-104.62617,-29.35128,103.93185,-101.23758,-32.07849,104.28033,,,,,,,,,,,,,0,0,0
1312,21.85,-101.11163,-29.57448,102.97336,-97.69402,-32.27291,103.41138,,,,,,,,,,,,,0,0,0
1313,21.867,-97.52164,-29.78571,102.10931,-94.13739,-32.4619,102.66223,,,,,,,,,,,,,0,0,0
1314,21.883,-93.83416,-29.99182,101.38068,-90.44443,-32.68206,102.02828,,,,,,,,,,,,,0,0,0
1315,21.9,-90.18046,-30.22117,100.84628,-86.74997,-32.90174,101.5771,,,,,,,,,,,,,0,0,0
1316,21.917,-86.42364,-30.48734,100.4117,-83.05766,-33.19376,101.30289,,,,,,,,,,,,,0,0,0
1317,21.933,-82.66185,-30.83893,100.13158,-79.3036,-33.52785,101.18468,,,,,,,,,,,,,0,0,0
1318,21.95,-78.84628,-31.26666,100.03309,-75.51881,-33.9209,101.2392,,,,,,,,,,,,,0,0,0
1319,21.967,-75.06384,-31.73256,100.09433,-71.72531,-34.33561,101.43524,,,,,,,,,,,,,0,0,0
1320,21.983,-71.00703,-32.31204,100.05527,-67.90276,-34.73846,101.79502,,,,,,,,,,,,,0,0,0
1321,22,-67.23522,-32.82733,100.37389,-64.12065,-35.13801,102.33505,,,,,,,,,,,,,0,0,0
1322,22.017,-63.48236,-33.35177,100.86928,-60.37603,-35.55571,102.99095,,,,,,,,,,,,,0,0,0
1323,22.033,-59.90781,-33.84783,101.51646,-56.7453,-35.88455,103.82627,,,,,,,,,,,,,0,0,0
1324,22.05,-56.27631,-34.28892,102.25153,-53.18652,-36.1506,104.74762,,,,,,,,,,,,,0,0,0
1325,22.067,-52.75663,-34.65511,103.03181,-49.76619,-36.39663,105.7451,,,,,,,,,,,,,0,0,0
1326,22.083,-49.2158,-34.88353,103.805,-46.44337,-36.5754,106.76149,,,,,,,,,,,,,0,0,0
1327,22.1,-14.27309,-31.15907,89.52312,-46.59926,-30.90789,104.36298,,,,,,,,,,,,,0,0,0
1328,22.117,-10.13914,-30.24188,92.76508,-43.42641,-31.04823,105.22365,,,,,,,,,,,,,0,0,0
1329,22.133,-6.31197,-29.15016,95.93786,-40.35701,-31.11913,106.05743,,,,,,,,,,,,,0,0,0
1330,22.15,-2.807,-28.18989,98.98299,-37.45971,-31.21244,106.8586,,,,,,,,,,,,,0,0,0
1331,22.167,0.37034,-27.20581,101.84351,-34.60227,-31.24274,107.56352,,,,,,,,,,,,,0,0,0
1332,22.183,3.27821,-26.26264,104.47531,-31.96125,-31.28034,108.27256,,,,,,,,,,,,,0,0,0
1333,22.2,6.00665,-25.35559,106.85452,-29.19678,-31.30008,108.80356,,,,,,,,,,,,,0,0,0
1334,22.217,8.54878,-24.47625,108.96025,-26.95094,-31.37741,109.31155,,,,,,,,,,,,,0,0,0
1335,22.233,10.87929,-23.63661,110.73345,-24.20783,-31.42196,109.35922,,,,,,,,,,,,,0,0,0
1336,22.25,13.09908,-22.82335,112.17961,-21.69166,-31.29972,109.79459,,,,,,,,,,,,,0,0,0
1337,22.267,15.19814,-22.03327,113.2785,-19.20862,-31.23435,109.81396,,,,,,,,,,,,,0,0,0
1338,22.283,17.23647,-21.29292,114.03828,-17.00913,-31.18398,109.80743,,,,,,,,,,,,,0,0,0
1339,22.3,19.18751,-20.58899,114.45509,-14.87777,-31.08339,109.68082,,,,,,,,,,,,,0,0,0
1340,22.317,21.0822,-19.92054,114.52572,-12.38761,-30.90719,109.22106,,,,,,,,,,,,,0,0,0
1341,22.333,-10.64818,-30.75214,108.93656,-7.56399,-36.20617,113.27373,,,,,,,,,,,,,0,0,0
1342,22.35,-8.65871,-30.54654,108.41167,-5.53996,-35.97601,112.74368,,,,,,,,,,,,,0,0,0
1343,22.367,-6.8315,-30.35564,107.84665,-3.64519,-35.79752,112.1323,,,,,,,,,,,,,0,0,0
1344,22.383,-5.05938,-30.13176,107.20082,-1.80155,-35.61774,111.40547,,,,,,,,,,,,,0,0,0
1345,22.4,-3.34611,-29.89595,106.45885,-0.0472,-35.46765,110.60568,,,,,,,,,,,,,0,0,0
1346,22.417,-1.80471,-29.68089,105.69054,1.5768,-35.27782,109.72674,,,,,,,,,,,,,0,0,0
1347,22.433,-0.39587,-29.51489,104.89954,3.02006,-35.17393,108.78707,,,,,,,,,,,,,0,0,0
1348,22.45,0.93589,-29.34149,104.12762,4.47727,-35.03974,107.8395,,,,,,,,,,,,,0,0,0
1349,22.467,2.14252,-29.24297,103.45811,5.73681,-34.95103,107.00154,,,,,,,,,,,,,0,0,0
1350,22.483,3.26529,-29.16239,102.86021,6.9003,-34.8362,106.23583,,,,,,,,,,,,,0,0,0
1351,22.5,4.30314,-29.09529,102.40572,7.94328,-34.82006,105.67385,,,,,,,,,,,,,0,0,0
1352,22.517,5.22873,-29.09725,102.16806,8.9605,-34.84763,105.21696,,,,,,,,,,,,,0,0,0
1353,22.533,6.20235,-29.09654,101.99346,9.98157,-34.95296,104.8786,,,,,,,,,,,,,0,0,0
1354,22.55,7.14549,-29.20791,101.89588,10.95133,-35.07874,104.61467,,,,,,,,,,,,,0,0,0
1355,22.567,8.07815,-29.41187,101.87691,12.05569,-35.22483,104.46864,,,,,,,,,,,,,0,0,0
1356,22.583,9.22003,-29.53891,101.89276,13.20413,-35.37889,104.46452,,,,,,,,,,,,,0,0,0
1357,22.6,10.37143,-29.73378,102.04793,14.48197,-35.48545,104.60349,,,,,,,,,,,,,0,0,0
1358,22.617,11.45748,-29.9796,102.39788,15.80089,-35.62635,104.88628,,,,,,,,,,,,,0,0,0
1359,22.633,12.56704,-30.30826,102.89336,17.08639,-35.84267,105.29887,,,,,,,,,,,,,0,0,0
1360,22.65,13.68295,-30.67733,103.43569,18.37193,-36.13605,105.77703,,,,,,,,,,,,,0,0,0
1361,22.667,14.82911,-31.17114,104.10261,19.65628,-36.52688,106.36443,,,,,,,,,,,,,0,0,0
1362,22.683,16.03897,-31.74226,104.77967,20.9785,-37.05179,106.97619,,,,,,,,,,,,,0,0,0
1363,22.7,17.38021,-32.4482,105.48116,22.41225,-37.63708,107.62006,,,,,,,,,,,,,0,0,0
1364,22.717,18.80032,-33.20171,106.21809,23.97236,-38.27609,108.3157,,,,,,,,,,,,,0,0,0
1365,22.733,20.29466,-33.9413,106.97759,25.63517,-38.86781,109.00227,,,,,,,,,,,,,0,0,0
1366,22.75,21.99158,-34.63912,107.69559,27.49253,-39.50704,109.72098,,,,,,,,,,,,,0,0,0
1367,22.767,23.82772,-35.29009,108.32727,29.42591,-39.99944,110.3394,,,,,,,,,,,,,0,0,0
1368,22.783,25.85519,-35.84896,108.85312,31.50885,-40.46487,110.87986,,,,,,,,,,,,,0,0,0
1369,22.8,28.02093,-36.3431,109.2636,33.73191,-40.85492,111.30018,,,,,,,,,,,,,0,0,0
